timestamp,method,Problem,MSE_test,MSE_sur,MSE_clip,MSE_clip (improvement),MSE_xy_shift,MSE_xy_shift (improvement),MSE_x_shift,MSE_x_shift (improvement),MSE_y_shift,MSE_y_shift (improvement),MSE_no_clip,MSE_no_clip (improvement),IGD+_real,IGD+_sur,IGD+_clip,IGD+_clip (improvement),IGD+_xy_shift,IGD+_xy_shift (improvement),IGD+_x_shift,IGD+_x_shift (improvement),IGD+_y_shift,IGD+_y_shift (improvement),IGD+_no_clip,IGD+_no_clip (improvement),HV_sur,HV_real,HV_clip,HV_clip (improvement),HV_xy_shift,HV_xy_shift (improvement),HV_x_shift,HV_x_shift (improvement),HV_y_shift,HV_y_shift (improvement),HV_no_clip,HV_no_clip (improvement),pvalue_HV_xy_shift_vs_HV_sur
2026-07-05T15:46:55+01:00,BNN+MOEAD,dtlz3,3.045e+04±7.276e-12,3.482e+04±2.386e+04,3.482e+04±2.386e+04,0.0±0.0%,6.875e+04±5.211e+04,-92.4±57.6%,6.888e+04±5.143e+04,-98.2±59.0%,7.582e+04±5.070e+04,-123.6±63.0%,6.927e+04±5.233e+04,-94.5±58.5%,5.612e+02±1.583e+02,6.581e+02±9.430e+00,6.581e+02±9.430e+00,0.0±0.0%,5.123e+02±6.363e+01,22.2±9.3%,5.451e+02±1.275e+02,17.2±19.0%,4.803e+02±2.704e+01,27.0±3.8%,5.123e+02±6.363e+01,22.2±9.3%,0.978±0.008,1.010±0.071,0.978±0.008,0.0±0.0%,1.089±0.049,-347.4±897.1%,1.059±0.107,-406.3±929.4%,1.114±0.014,-448.6±1047.3%,1.117±0.063,-452.7±1056.3%,0.000
2026-07-05T15:56:51+01:00,BNN+SMS-EMOA,dtlz3,3.045e+04±7.276e-12,1.297e+05±1.171e+04,1.297e+05±1.171e+04,0.0±0.0%,7.147e+04±8.008e+03,45.0±1.6%,7.147e+04±8.008e+03,45.0±1.6%,7.147e+04±8.008e+03,45.0±1.6%,7.176e+04±8.001e+03,44.8±1.6%,2.257e+02±7.745e+00,6.346e+02±2.396e-01,6.346e+02±2.396e-01,0.0±0.0%,4.722e+02±2.058e+00,25.6±0.3%,4.722e+02±2.058e+00,25.6±0.3%,4.722e+02±2.058e+00,25.6±0.3%,4.722e+02±2.058e+00,25.6±0.3%,1.006±0.001,1.194±0.002,1.006±0.001,0.0±0.0%,1.120±0.001,61.0±0.9%,1.120±0.001,61.0±0.9%,1.120±0.001,61.0±0.9%,1.163±0.002,83.9±1.6%,0.000
2026-07-05T15:19:09+01:00,BNN+NSGA-II,dtlz4,3.992e-02±6.939e-18,1.701e+00±2.512e-01,1.696e+00±2.510e-01,0.3±0.1%,1.673e+00±2.513e-01,1.7±0.5%,1.791e+00±2.468e-01,-5.4±2.1%,1.574e+00±2.581e-01,7.7±1.9%,1.674e+00±2.519e-01,1.6±0.5%,1.745e+00±5.861e-02,9.383e-01±2.243e-03,9.383e-01±2.243e-03,0.0±0.0%,9.385e-01±2.216e-03,-0.0±0.0%,8.007e-01±2.728e-02,14.7±2.8%,1.076e+00±2.444e-02,-14.7±2.8%,9.385e-01±2.216e-03,-0.0±0.0%,0.621±0.001,0.366±0.036,0.604±0.001,7.1±1.0%,0.603±0.001,7.1±1.0%,0.657±0.011,-14.2±4.5%,0.550±0.009,28.4±5.4%,0.615±0.002,2.7±1.0%,0.000
2026-07-05T15:32:20+01:00,BNN+Dual-Ranking+NSGA-II,dtlz4,3.992e-02±6.939e-18,1.299e+00±2.416e-01,1.295e+00±2.414e-01,0.3±0.1%,1.275e+00±2.351e-01,1.8±1.6%,1.422e+00±2.224e-01,-10.2±5.7%,1.152e+00±2.542e-01,12.0±3.7%,1.276e+00±2.350e-01,1.8±1.7%,1.659e+00±6.668e-02,9.383e-01±2.286e-03,9.383e-01±2.286e-03,0.0±0.0%,9.457e-01±3.817e-02,-0.8±4.1%,7.890e-01±7.239e-02,15.9±7.7%,1.102e+00±2.626e-02,-17.5±2.9%,9.457e-01±3.817e-02,-0.8±4.1%,0.621±0.001,0.408±0.036,0.604±0.001,8.6±1.4%,0.601±0.015,10.1±8.3%,0.662±0.028,-19.4±15.3%,0.540±0.010,39.6±9.6%,0.612±0.016,4.4±8.4%,0.000
2026-07-05T15:45:57+01:00,BNN+MOEAD,dtlz4,3.992e-02±6.939e-18,6.736e-01±2.374e-01,6.715e-01±2.361e-01,0.3±0.3%,6.618e-01±2.352e-01,1.7±4.6%,7.297e-01±2.427e-01,-9.4±9.9%,5.992e-01±2.338e-01,11.8±6.0%,6.631e-01±2.352e-01,1.5±4.6%,1.743e+00±2.314e-01,9.619e-01±8.332e-03,9.619e-01±8.332e-03,0.0±0.0%,9.697e-01±2.928e-02,-0.8±3.1%,9.042e-01±5.906e-02,6.0±6.0%,1.035e+00±3.217e-02,-7.6±3.7%,9.697e-01±2.928e-02,-0.8±3.1%,0.609±0.003,0.305±0.119,0.594±0.003,4.7±3.8%,0.591±0.011,5.6±4.8%,0.617±0.023,-2.6±9.4%,0.566±0.013,13.7±14.8%,0.604±0.012,1.7±3.6%,0.000
2026-07-05T15:56:44+01:00,BNN+SMS-EMOA,dtlz4,3.992e-02±6.939e-18,2.145e+00±2.918e-01,2.136e+00±2.916e-01,0.4±0.1%,2.112e+00±2.867e-01,1.5±0.6%,2.202e+00±2.774e-01,-2.8±2.0%,2.035e+00±3.001e-01,5.3±1.3%,2.113e+00±2.866e-01,1.5±0.7%,1.785e+00±4.087e-02,9.413e-01±3.968e-03,9.413e-01±3.968e-03,0.0±0.0%,9.452e-01±2.075e-02,-0.4±2.1%,8.307e-01±4.727e-02,11.8±4.9%,1.060e+00±1.699e-02,-12.6±2.1%,9.452e-01±2.075e-02,-0.4±2.1%,0.619±0.001,0.355±0.032,0.602±0.002,6.5±0.8%,0.601±0.008,7.1±3.2%,0.645±0.018,-9.8±6.8%,0.556±0.007,24.0±3.0%,0.612±0.008,3.0±3.2%,0.000
2026-07-05T15:20:56+01:00,BNN+NSGA-II,dtlz5,2.998e-02±3.469e-18,1.044e+00±7.115e-02,1.044e+00±7.115e-02,0.0±0.0%,9.736e-01±6.302e-02,6.7±1.4%,1.068e+00±6.766e-02,-2.4±1.5%,8.884e-01±5.921e-02,14.9±1.5%,9.736e-01±6.302e-02,6.7±1.4%,1.756e+00±7.526e-02,5.534e-01±8.486e-04,5.534e-01±8.486e-04,0.0±0.0%,6.062e-01±1.100e-02,-9.5±2.1%,5.381e-01±9.629e-03,2.8±1.8%,6.728e-01±1.405e-02,-21.6±2.6%,6.062e-01±1.100e-02,-9.5±2.1%,0.884±0.001,0.300±0.039,0.884±0.001,0.0±0.0%,0.855±0.006,4.9±1.0%,0.894±0.006,-1.6±1.1%,0.817±0.008,11.5±1.2%,0.855±0.006,4.9±1.0%,0.000
2026-07-05T15:34:16+01:00,BNN+Dual-Ranking+NSGA-II,dtlz5,2.998e-02±3.469e-18,7.194e-01±9.459e-02,7.194e-01±9.459e-02,0.0±0.0%,6.684e-01±8.710e-02,7.1±1.3%,7.411e-01±9.186e-02,-3.1±1.5%,6.036e-01±8.263e-02,16.2±1.7%,6.684e-01±8.710e-02,7.1±1.3%,1.480e+00±8.288e-02,5.607e-01±2.773e-03,5.607e-01±2.773e-03,0.0±0.0%,6.073e-01±9.207e-03,-8.3±1.8%,5.444e-01±7.946e-03,2.9±1.5%,6.690e-01±1.176e-02,-19.3±2.3%,6.073e-01±9.207e-03,-8.3±1.8%,0.882±0.001,0.456±0.043,0.882±0.001,0.0±0.0%,0.856±0.005,6.0±1.1%,0.892±0.005,-2.4±1.2%,0.821±0.006,14.5±1.7%,0.856±0.005,6.0±1.1%,0.000
2026-07-05T15:47:21+01:00,BNN+MOEAD,dtlz5,2.998e-02±3.469e-18,4.465e-01±8.677e-02,4.465e-01±8.677e-02,0.0±0.0%,4.082e-01±8.240e-02,8.6±4.2%,4.616e-01±9.157e-02,-3.6±7.1%,3.596e-01±7.629e-02,19.7±3.6%,4.082e-01±8.240e-02,8.6±4.2%,1.206e+00±1.088e-01,5.698e-01±4.482e-03,5.698e-01±4.482e-03,0.0±0.0%,6.159e-01±2.447e-02,-8.1±4.4%,5.579e-01±3.854e-02,2.1±6.8%,6.756e-01±1.989e-02,-18.6±3.5%,6.159e-01±2.447e-02,-8.1±4.4%,0.864±0.007,0.592±0.056,0.864±0.007,0.0±0.0%,0.839±0.016,9.3±4.0%,0.871±0.024,-3.4±6.6%,0.805±0.014,22.4±4.9%,0.839±0.016,9.3±4.0%,0.000
2026-07-05T15:58:07+01:00,BNN+SMS-EMOA,dtlz5,2.998e-02±3.469e-18,1.355e+00±2.678e-02,1.355e+00±2.678e-02,0.0±0.0%,1.257e+00±2.462e-02,7.2±1.2%,1.361e+00±3.199e-02,-0.5±1.8%,1.162e+00±2.105e-02,14.3±0.9%,1.257e+00±2.462e-02,7.2±1.2%,1.950e+00±8.789e-02,5.502e-01±2.084e-04,5.502e-01±2.084e-04,0.0±0.0%,6.150e-01±1.105e-02,-11.8±2.0%,5.483e-01±1.552e-02,0.3±2.8%,6.803e-01±9.554e-03,-23.7±1.7%,6.150e-01±1.105e-02,-11.8±2.0%,0.885±0.001,0.188±0.030,0.885±0.001,0.0±0.0%,0.850±0.006,5.1±0.8%,0.887±0.009,-0.2±1.3%,0.813±0.005,10.4±0.7%,0.850±0.006,5.1±0.8%,0.000
2026-07-05T15:22:07+01:00,BNN+NSGA-II,dtlz6,1.028e-01±4.163e-17,3.972e+00±6.781e-01,3.972e+00±6.781e-01,0.0±0.0%,3.614e+00±6.315e-01,9.1±0.4%,3.995e+00±6.508e-01,-0.7±1.4%,3.269e+00±6.114e-01,17.9±1.5%,3.614e+00±6.315e-01,9.1±0.4%,4.454e+00±2.736e-01,7.375e+00±3.233e-03,7.375e+00±3.233e-03,0.0±0.0%,7.192e+00±4.127e-03,2.5±0.0%,7.317e+00±8.589e-03,0.8±0.1%,7.061e+00±7.934e-03,4.3±0.1%,7.192e+00±4.127e-03,2.5±0.0%,0.586±0.000,0.948±0.025,0.586±0.000,0.0±0.0%,0.613±0.001,7.6±0.6%,0.593±0.001,1.9±0.3%,0.634±0.001,13.4±1.2%,0.613±0.001,7.6±0.6%,0.000
2026-07-05T15:35:47+01:00,BNN+Dual-Ranking+NSGA-II,dtlz6,1.028e-01±4.163e-17,1.980e+00±2.809e-01,1.980e+00±2.809e-01,0.0±0.0%,1.771e+00±2.582e-01,10.6±0.7%,2.035e+00±2.822e-01,-2.9±1.8%,1.541e+00±2.382e-01,22.3±1.7%,1.771e+00±2.582e-01,10.6±0.7%,5.242e+00±2.007e-01,7.395e+00±7.478e-03,7.395e+00±7.478e-03,0.0±0.0%,7.211e+00±1.280e-02,2.5±0.1%,7.330e+00±1.509e-02,0.9±0.2%,7.087e+00±2.023e-02,4.2±0.2%,7.211e+00±1.280e-02,2.5±0.1%,0.582±0.001,0.866±0.021,0.582±0.001,0.0±0.0%,0.610±0.002,9.8±0.9%,0.590±0.002,2.9±0.8%,0.630±0.003,16.8±1.5%,0.610±0.002,9.8±0.9%,0.000
2026-07-05T15:48:28+01:00,BNN+MOEAD,dtlz6,1.028e-01±4.163e-17,1.058e+00±2.905e-01,1.058e+00±2.905e-01,0.0±0.0%,9.093e-01±2.794e-01,14.9±5.2%,1.116e+00±3.071e-01,-5.4±4.3%,7.606e-01±2.407e-01,28.9±4.6%,9.093e-01±2.794e-01,14.9±5.2%,5.988e+00±2.970e-01,7.463e+00±3.851e-02,7.463e+00±3.851e-02,0.0±0.0%,7.289e+00±3.973e-02,2.3±0.3%,7.437e+00±6.466e-02,0.4±0.6%,7.131e+00±3.537e-02,4.4±0.6%,7.289e+00±3.973e-02,2.3±0.3%,0.567±0.005,0.760±0.028,0.567±0.005,0.0±0.0%,0.593±0.006,13.4±2.5%,0.568±0.011,0.1±4.1%,0.618±0.007,26.8±5.8%,0.593±0.006,13.4±2.5%,0.000
2026-07-05T15:59:02+01:00,BNN+SMS-EMOA,dtlz6,1.028e-01±4.163e-17,5.489e+00±5.214e-01,5.489e+00±5.214e-01,0.0±0.0%,5.039e+00±4.926e-01,8.2±0.3%,5.485e+00±5.111e-01,0.0±0.3%,4.630e+00±4.743e-01,15.7±0.7%,5.039e+00±4.926e-01,8.2±0.3%,3.943e+00±1.897e-01,7.371e+00±7.614e-04,7.371e+00±7.614e-04,0.0±0.0%,7.187e+00±2.407e-03,2.5±0.0%,7.311e+00±3.027e-03,0.8±0.0%,7.057e+00±4.064e-03,4.3±0.1%,7.187e+00±2.407e-03,2.5±0.0%,0.587±0.000,0.993±0.015,0.587±0.000,0.0±0.0%,0.615±0.000,6.8±0.3%,0.594±0.000,1.7±0.1%,0.635±0.001,11.9±0.5%,0.615±0.000,6.8±0.3%,0.000
